32,07,male_correct,MAN,24
32,07,male_incorrect,FAN,18
32,07,male_incorrect,OLF,2
32,07,male_incorrect,CHN,1
32,07,male_incorrect,OLN,1
32,07,female_correct,FAN,333
32,07,female_correct,FAF,23
32,07,female_incorrect,TVN,74
32,07,female_incorrect,OLN,58
32,07,female_incorrect,MAN,31
32,07,female_incorrect,CXN,17
32,07,female_incorrect,TVF,16
32,07,female_incorrect,CHN,12
32,07,female_incorrect,MAF,5
32,07,female_incorrect,OLF,3
32,07,female_incorrect,SIL,3
32,07,female_incorrect,NOF,2
32,07,female_incorrect,CXF,1
